state,date,division,index
Perlis,2017-09-01,01,122.1
Perlis,2017-10-01,01,120.1
Perlis,2017-11-01,01,120.1
Perlis,2017-12-01,01,121.2
Perlis,2018-01-01,01,121
Perlis,2018-02-01,01,121
Perlis,2018-03-01,01,120
Perlis,2018-04-01,01,120.1
Perlis,2018-05-01,01,119.8
Perlis,2018-06-01,01,119.5
Perlis,2018-07-01,01,119.5
Perlis,2018-08-01,01,119.9
Perlis,2018-09-01,01,120.4
Perlis,2018-10-01,01,120.5
Perlis,2018-11-01,01,120.5
Perlis,2018-12-01,01,121.6
Perlis,2019-01-01,01,122.8
Perlis,2019-02-01,01,122.9
Perlis,2019-03-01,01,122
Perlis,2019-04-01,01,121.4
Perlis,2019-05-01,01,121.9
Perlis,2019-06-01,01,121.9
Perlis,2019-07-01,01,122
Perlis,2019-08-01,01,122.7
Perlis,2019-09-01,01,122.2
Perlis,2019-10-01,01,122
Perlis,2019-11-01,01,121.8
Perlis,2019-12-01,01,122.9
Perlis,2020-01-01,01,122.9
Perlis,2020-02-01,01,122.6
Perlis,2020-03-01,01,121.9
Perlis,2020-04-01,01,122.3
Perlis,2020-05-01,01,122.5
Perlis,2020-06-01,01,123.9
Perlis,2020-07-01,01,123.1
Perlis,2020-08-01,01,123.3
Perlis,2020-09-01,01,122.9
Perlis,2020-10-01,01,122.9
Perlis,2020-11-01,01,122.4
Perlis,2020-12-01,01,123.7
Perlis,2021-01-01,01,124.2
Perlis,2021-02-01,01,124
Perlis,2021-03-01,01,123.3
Perlis,2021-04-01,01,123.1
Perlis,2021-05-01,01,123.3
Perlis,2021-06-01,01,123.5
Perlis,2021-07-01,01,124.1
Perlis,2021-08-01,01,124.2
Perlis,2021-09-01,01,125.6
Perlis,2021-10-01,01,125.4
Perlis,2021-11-01,01,126.4
Perlis,2021-12-01,01,128
Perlis,2022-01-01,01,128.1
Perlis,2022-02-01,01,128.7
Perlis,2022-03-01,01,129
Perlis,2022-04-01,01,129.4
Perlis,2022-05-01,01,129.7
Perlis,2022-06-01,01,131
Perlis,2022-07-01,01,131
Perlis,2022-08-01,01,130.6
Perlis,2022-09-01,01,131.3
Perlis,2022-10-01,01,133.1
Perlis,2022-11-01,01,133.1
Perlis,2022-12-01,01,133.4
Perlis,2023-01-01,01,134
Perlis,2023-02-01,01,134.2
Perlis,2023-03-01,01,134.3
Perlis,2023-04-01,01,134.5
Perlis,2023-05-01,01,134.7
Perlis,2023-06-01,01,135
Perlis,2023-07-01,01,135.5
Perlis,2023-08-01,01,136.7
Perlis,2023-09-01,01,136.2
Perlis,2023-10-01,01,136.5
Perlis,2023-11-01,01,136
Perlis,2023-12-01,01,136.5
Perlis,2024-01-01,01,136.6
Perlis,2024-02-01,01,137.1
Perlis,2024-03-01,01,137.1
Perlis,2024-04-01,01,136.8
Perlis,2024-05-01,01,137.4
Perlis,2024-06-01,01,137.8
Perlis,2024-07-01,01,137.6
Perlis,2024-08-01,01,137.6
Pulau Pinang,2016-08-01,01,128.3
Pulau Pinang,2016-09-01,01,128
Pulau Pinang,2016-10-01,01,128.2
Pulau Pinang,2016-11-01,01,129.2
Pulau Pinang,2016-12-01,01,129.8
Pulau Pinang,2017-01-01,01,131.4
Pulau Pinang,2017-02-01,01,132.3
Pulau Pinang,2017-03-01,01,132
Pulau Pinang,2017-04-01,01,132.1
Pulau Pinang,2017-05-01,01,132.7
Pulau Pinang,2017-06-01,01,133
Pulau Pinang,2017-07-01,01,133.8
Pulau Pinang,2017-08-01,01,134.1
Pulau Pinang,2017-09-01,01,134.3
Pulau Pinang,2017-10-01,01,133.9
Pulau Pinang,2017-11-01,01,134.1
Pulau Pinang,2017-12-01,01,135.1
Pulau Pinang,2018-01-01,01,136.2
Pulau Pinang,2018-02-01,01,136.5
Pulau Pinang,2018-03-01,01,136.1
Pulau Pinang,2018-04-01,01,136
Pulau Pinang,2018-05-01,01,135.9
Pulau Pinang,2018-06-01,01,133.5
Pulau Pinang,2018-07-01,01,134.1
Pulau Pinang,2018-08-01,01,134.4
Pulau Pinang,2018-09-01,01,134.9
Pulau Pinang,2018-10-01,01,135.5
Pulau Pinang,2018-11-01,01,135.9
Pulau Pinang,2018-12-01,01,136.5
Pulau Pinang,2019-01-01,01,137.5
Pulau Pinang,2019-02-01,01,137.9
Pulau Pinang,2019-03-01,01,137.5
Pulau Pinang,2019-04-01,01,137.4
Pulau Pinang,2019-05-01,01,137.3
Pulau Pinang,2019-06-01,01,137.3
Pulau Pinang,2019-07-01,01,138.1
Pulau Pinang,2019-08-01,01,138.6
Pulau Pinang,2019-09-01,01,138.4
Pulau Pinang,2019-10-01,01,138.3
Pulau Pinang,2019-11-01,01,138.5
Pulau Pinang,2019-12-01,01,138.7
Pulau Pinang,2020-01-01,01,139
Pulau Pinang,2020-02-01,01,139.3
Pulau Pinang,2020-03-01,01,139.2
Pulau Pinang,2020-04-01,01,139.5
Pulau Pinang,2020-05-01,01,139.7
Pulau Pinang,2020-06-01,01,139.9
Pulau Pinang,2020-07-01,01,139.9
Pulau Pinang,2020-08-01,01,140.1
Pulau Pinang,2020-09-01,01,139.8
Pulau Pinang,2020-10-01,01,140.1
Pulau Pinang,2020-11-01,01,139.9
Pulau Pinang,2020-12-01,01,140.7
Pulau Pinang,2021-01-01,01,140.9
Pulau Pinang,2021-02-01,01,140.8
Pulau Pinang,2021-03-01,01,140.7
Pulau Pinang,2021-04-01,01,140.9
Pulau Pinang,2021-05-01,01,140.3
Pulau Pinang,2021-06-01,01,140.5
Pulau Pinang,2021-07-01,01,140.6
Pulau Pinang,2021-08-01,01,140.7
Pulau Pinang,2021-09-01,01,141.2
Pulau Pinang,2021-10-01,01,141.5
Pulau Pinang,2021-11-01,01,143.2
Pulau Pinang,2021-12-01,01,144.9
Pulau Pinang,2022-01-01,01,145.6
Pulau Pinang,2022-02-01,01,145.9
Pulau Pinang,2022-03-01,01,146.7
Pulau Pinang,2022-04-01,01,147.1
Pulau Pinang,2022-05-01,01,148.4
Pulau Pinang,2022-06-01,01,150.1
Pulau Pinang,2022-07-01,01,151.4
Pulau Pinang,2022-08-01,01,151.4
Pulau Pinang,2022-09-01,01,151.8
Pulau Pinang,2022-10-01,01,152.3
Pulau Pinang,2022-11-01,01,153.3
Pulau Pinang,2022-12-01,01,154.3
Pulau Pinang,2023-01-01,01,155.7
Pulau Pinang,2023-02-01,01,155.9
Pulau Pinang,2023-03-01,01,156
Pulau Pinang,2023-04-01,01,156
Pulau Pinang,2023-05-01,01,156.9
Pulau Pinang,2023-06-01,01,156.9
Pulau Pinang,2023-07-01,01,157.5
Pulau Pinang,2023-08-01,01,157.7
Pulau Pinang,2023-09-01,01,158.6
Pulau Pinang,2023-10-01,01,159.2
Pulau Pinang,2023-11-01,01,158.9
Pulau Pinang,2023-12-01,01,159.4
Pulau Pinang,2024-01-01,01,159.9
Pulau Pinang,2024-02-01,01,159.8
Pulau Pinang,2024-03-01,01,160.4
Pulau Pinang,2024-04-01,01,160.9
Pulau Pinang,2024-05-01,01,161.1
Pulau Pinang,2024-06-01,01,161.4
Pulau Pinang,2024-07-01,01,161.9
Pulau Pinang,2024-08-01,01,161.9
Sabah,2016-08-01,01,116.5
Sabah,2016-09-01,01,116.3
Sabah,2016-10-01,01,116.5
Sabah,2016-11-01,01,118
Sabah,2016-12-01,01,118.4
Sabah,2017-01-01,01,119.4
Sabah,2017-02-01,01,119.7
Sabah,2017-03-01,01,120.2
Sabah,2017-04-01,01,120.2
Sabah,2017-05-01,01,120.8
Sabah,2017-06-01,01,121.1
Sabah,2017-07-01,01,121.7
Sabah,2017-08-01,01,122.1
Sabah,2017-09-01,01,122.5
Sabah,2017-10-01,01,121.4
Sabah,2017-11-01,01,122.1
Sabah,2017-12-01,01,122.7
Sabah,2018-01-01,01,123.8
Sabah,2018-02-01,01,123.6
Sabah,2018-03-01,01,123.7
Sabah,2018-04-01,01,123
Sabah,2018-05-01,01,122.5
Sabah,2018-06-01,01,121.5
Sabah,2018-07-01,01,121.3
Sabah,2018-08-01,01,121.7
Sabah,2018-09-01,01,121.9
Sabah,2018-10-01,01,121.9
Sabah,2018-11-01,01,122.1
Sabah,2018-12-01,01,122.2
Sabah,2019-01-01,01,123
Sabah,2019-02-01,01,123
Sabah,2019-03-01,01,123
Sabah,2019-04-01,01,122.7
Sabah,2019-05-01,01,122.5
Sabah,2019-06-01,01,122.6
Sabah,2019-07-01,01,122.6
Sabah,2019-08-01,01,122.9
Sabah,2019-09-01,01,122.9
Sabah,2019-10-01,01,123
Sabah,2019-11-01,01,123.6
Sabah,2019-12-01,01,123.8
Sabah,2020-01-01,01,124.1
Sabah,2020-02-01,01,123.9
Sabah,2020-03-01,01,123.4
Sabah,2020-04-01,01,122.7
Sabah,2020-05-01,01,122.9
Sabah,2020-06-01,01,122.8
Sabah,2020-07-01,01,123
Sabah,2020-08-01,01,123.2
Sabah,2020-09-01,01,123.2
Sabah,2020-10-01,01,123.2
Sabah,2020-11-01,01,123.2
Sabah,2020-12-01,01,123.3
Sabah,2021-01-01,01,123.5
Sabah,2021-02-01,01,123.6
Sabah,2021-03-01,01,123.8
Sabah,2021-04-01,01,123.9
Sabah,2021-05-01,01,123.5
Sabah,2021-06-01,01,123.9
Sabah,2021-07-01,01,123.9
Sabah,2021-08-01,01,124
Sabah,2021-09-01,01,124.1
Sabah,2021-10-01,01,124.3
Sabah,2021-11-01,01,124.5
Sabah,2021-12-01,01,125.1
Sabah,2022-01-01,01,126.7
Sabah,2022-02-01,01,127.3
Sabah,2022-03-01,01,126.8
Sabah,2022-04-01,01,127.2
Sabah,2022-05-01,01,128.3
Sabah,2022-06-01,01,129.7
Sabah,2022-07-01,01,131.7
Sabah,2022-08-01,01,132.2
Sabah,2022-09-01,01,132.4
Sabah,2022-10-01,01,133.2
Sabah,2022-11-01,01,133.7
Sabah,2022-12-01,01,134.3
Sabah,2023-01-01,01,134.8
Sabah,2023-02-01,01,135.2
Sabah,2023-03-01,01,135.4
Sabah,2023-04-01,01,135.1
Sabah,2023-05-01,01,135.3
Sabah,2023-06-01,01,135.1
Sabah,2023-07-01,01,135.6
Sabah,2023-08-01,01,136
Sabah,2023-09-01,01,136.4
Sabah,2023-10-01,01,136.4
Sabah,2023-11-01,01,135.7
Sabah,2023-12-01,01,135.8
Sabah,2024-01-01,01,136.4
Sabah,2024-02-01,01,136.8
Sabah,2024-03-01,01,136.7
Sabah,2024-04-01,01,137.3
Sabah,2024-05-01,01,137.3
Sabah,2024-06-01,01,137.5
Sabah,2024-07-01,01,137.9
Sabah,2024-08-01,01,137.9
Sarawak,2016-08-01,01,121.4
Sarawak,2016-09-01,01,121.5
Sarawak,2016-10-01,01,121.5
Sarawak,2016-11-01,01,121.9
Sarawak,2016-12-01,01,122.1
Sarawak,2017-01-01,01,122.5
Sarawak,2017-02-01,01,122.9
Sarawak,2017-03-01,01,123.5
Sarawak,2017-04-01,01,123.7
Sarawak,2017-05-01,01,124
Sarawak,2017-06-01,01,124.3
Sarawak,2017-07-01,01,124.5
Sarawak,2017-08-01,01,124.8
Sarawak,2017-09-01,01,125.3
Sarawak,2017-10-01,01,125.3
Sarawak,2017-11-01,01,125.6
Sarawak,2017-12-01,01,126
Sarawak,2018-01-01,01,126.4
Sarawak,2018-02-01,01,126.7
Sarawak,2018-03-01,01,127
Sarawak,2018-04-01,01,126.8
Sarawak,2018-05-01,01,126.8
Sarawak,2018-06-01,01,125.3
Sarawak,2018-07-01,01,125.6
Sarawak,2018-08-01,01,125.7
Sarawak,2018-09-01,01,126.3
Sarawak,2018-10-01,01,126.5
Sarawak,2018-11-01,01,126.7
Sarawak,2018-12-01,01,126.8
Sarawak,2019-01-01,01,127.2
Sarawak,2019-02-01,01,127.5
Sarawak,2019-03-01,01,127.7
Sarawak,2019-04-01,01,127.7
Sarawak,2019-05-01,01,127.8
Sarawak,2019-06-01,01,127.7
Sarawak,2019-07-01,01,127.7
Sarawak,2019-08-01,01,127.7
Sarawak,2019-09-01,01,127.8
Sarawak,2019-10-01,01,127.8
Sarawak,2019-11-01,01,127.9
Sarawak,2019-12-01,01,128
Sarawak,2020-01-01,01,128.4
Sarawak,2020-02-01,01,128.5
Sarawak,2020-03-01,01,128.5
Sarawak,2020-04-01,01,128.3
Sarawak,2020-05-01,01,128.3
Sarawak,2020-06-01,01,128.3
Sarawak,2020-07-01,01,128.4
Sarawak,2020-08-01,01,128.4
Sarawak,2020-09-01,01,128.4
Sarawak,2020-10-01,01,128.7
Sarawak,2020-11-01,01,128.9
Sarawak,2020-12-01,01,129.2
Sarawak,2021-01-01,01,129.4
Sarawak,2021-02-01,01,129.7
Sarawak,2021-03-01,01,129.8
Sarawak,2021-04-01,01,129.6
Sarawak,2021-05-01,01,129.5
Sarawak,2021-06-01,01,129.6
Sarawak,2021-07-01,01,129.7
Sarawak,2021-08-01,01,129.8
Sarawak,2021-09-01,01,130
Sarawak,2021-10-01,01,130.2
Sarawak,2021-11-01,01,130.5
Sarawak,2021-12-01,01,131.4
Sarawak,2022-01-01,01,132.2
Sarawak,2022-02-01,01,133.2
Sarawak,2022-03-01,01,133.6
Sarawak,2022-04-01,01,133.8
Sarawak,2022-05-01,01,134.7
Sarawak,2022-06-01,01,136.7
Sarawak,2022-07-01,01,138.1
Sarawak,2022-08-01,01,138.9
Sarawak,2022-09-01,01,139.4
Sarawak,2022-10-01,01,140.3
Sarawak,2022-11-01,01,141.6
Sarawak,2022-12-01,01,142.5
Sarawak,2023-01-01,01,143.3
Sarawak,2023-02-01,01,144
Sarawak,2023-03-01,01,144.5
Sarawak,2023-04-01,01,144.5
Sarawak,2023-05-01,01,145
Sarawak,2023-06-01,01,145.4
Sarawak,2023-07-01,01,145.7
Sarawak,2023-08-01,01,145.9
Sarawak,2023-09-01,01,146.7
Sarawak,2023-10-01,01,147.1
Sarawak,2023-11-01,01,146.7
Sarawak,2023-12-01,01,146.7
Sarawak,2024-01-01,01,147.1
Sarawak,2024-02-01,01,147.2
Sarawak,2024-03-01,01,147.5
Sarawak,2024-04-01,01,147.6
Sarawak,2024-05-01,01,147.8
Sarawak,2024-06-01,01,148.2
Sarawak,2024-07-01,01,148.5
Sarawak,2024-08-01,01,148.8
Selangor,2016-08-01,01,127.5
Selangor,2016-09-01,01,127.2
Selangor,2016-10-01,01,126.8
Selangor,2016-11-01,01,127.8
Selangor,2016-12-01,01,128.8
Selangor,2017-01-01,01,129.5
Selangor,2017-02-01,01,131.4
Selangor,2017-03-01,01,130.6
Selangor,2017-04-01,01,130.9
Selangor,2017-05-01,01,131.6
Selangor,2017-06-01,01,132.1
Selangor,2017-07-01,01,132.4
Selangor,2017-08-01,01,132.7
Selangor,2017-09-01,01,132.6
Selangor,2017-10-01,01,132.5
Selangor,2017-11-01,01,133.2
Selangor,2017-12-01,01,134.2
Selangor,2018-01-01,01,135
Selangor,2018-02-01,01,135.1
Selangor,2018-03-01,01,134.3
Selangor,2018-04-01,01,134
Selangor,2018-05-01,01,134.5
Selangor,2018-06-01,01,132.8
Selangor,2018-07-01,01,133.2
Selangor,2018-08-01,01,133.1
Selangor,2018-09-01,01,133.5
Selangor,2018-10-01,01,134.5
Selangor,2018-11-01,01,134.7
Selangor,2018-12-01,01,135.2
Selangor,2019-01-01,01,136.4
Selangor,2019-02-01,01,136.7
Selangor,2019-03-01,01,136.1
Selangor,2019-04-01,01,135.7
Selangor,2019-05-01,01,136
Selangor,2019-06-01,01,136.1
Selangor,2019-07-01,01,136.6
Selangor,2019-08-01,01,136.9
Selangor,2019-09-01,01,136.7
Selangor,2019-10-01,01,137.1
Selangor,2019-11-01,01,137.4
Selangor,2019-12-01,01,138
Selangor,2020-01-01,01,138.2
Selangor,2020-02-01,01,138.5
Selangor,2020-03-01,01,138.5
Selangor,2020-04-01,01,138.1
Selangor,2020-05-01,01,138.9
Selangor,2020-06-01,01,139.6
Selangor,2020-07-01,01,139.7
Selangor,2020-08-01,01,140
Selangor,2020-09-01,01,140.1
Selangor,2020-10-01,01,140.3
Selangor,2020-11-01,01,140.2
Selangor,2020-12-01,01,140.9
Selangor,2021-01-01,01,141.3
Selangor,2021-02-01,01,141.3
Selangor,2021-03-01,01,141.5
Selangor,2021-04-01,01,141.7
Selangor,2021-05-01,01,141.7
Selangor,2021-06-01,01,142.3
Selangor,2021-07-01,01,142.4
Selangor,2021-08-01,01,142.4
Selangor,2021-09-01,01,143.2
Selangor,2021-10-01,01,144
Selangor,2021-11-01,01,145.2
Selangor,2021-12-01,01,147
Selangor,2022-01-01,01,148.2
Selangor,2022-02-01,01,148.5
Selangor,2022-03-01,01,149
Selangor,2022-04-01,01,149.8
Selangor,2022-05-01,01,151.2
Selangor,2022-06-01,01,153
Selangor,2022-07-01,01,154.4
Selangor,2022-08-01,01,155.4
Selangor,2022-09-01,01,155.9
Selangor,2022-10-01,01,156.7
Selangor,2022-11-01,01,158.2
Selangor,2022-12-01,01,159.4
Selangor,2023-01-01,01,160.2
Selangor,2023-02-01,01,161.2
Selangor,2023-03-01,01,161.3
Selangor,2023-04-01,01,161.1
Selangor,2023-05-01,01,162.2
Selangor,2023-06-01,01,162.3
Selangor,2023-07-01,01,163.1
Selangor,2023-08-01,01,163.6
Selangor,2023-09-01,01,163.6
Selangor,2023-10-01,01,164
Selangor,2023-11-01,01,163.8
Selangor,2023-12-01,01,164.2
Selangor,2024-01-01,01,164.4
Selangor,2024-02-01,01,166.1
Selangor,2024-03-01,01,166.4
Selangor,2024-04-01,01,167.1
Selangor,2024-05-01,01,167.7
Selangor,2024-06-01,01,167.7
Selangor,2024-07-01,01,168
Selangor,2024-08-01,01,168.1
Terengganu,2016-08-01,01,120.7
Terengganu,2016-09-01,01,120.4
Terengganu,2016-10-01,01,119.5
Terengganu,2016-11-01,01,120.1
Terengganu,2016-12-01,01,121
Terengganu,2017-01-01,01,122.3
Terengganu,2017-02-01,01,123.1
Terengganu,2017-03-01,01,122.2
Terengganu,2017-04-01,01,121.4
Terengganu,2017-05-01,01,122
Terengganu,2017-06-01,01,122.8
Terengganu,2017-07-01,01,123.4
Terengganu,2017-08-01,01,123.9
Terengganu,2017-09-01,01,123.4
Terengganu,2017-10-01,01,123.3
Terengganu,2017-11-01,01,123.9
Terengganu,2017-12-01,01,125.1
Terengganu,2018-01-01,01,126
Terengganu,2018-02-01,01,126
Terengganu,2018-03-01,01,124.8
Terengganu,2018-04-01,01,123.9
Terengganu,2018-05-01,01,124.4
Terengganu,2018-06-01,01,123.9
Terengganu,2018-07-01,01,124.1
Terengganu,2018-08-01,01,123.7
Terengganu,2018-09-01,01,123.1
Terengganu,2018-10-01,01,123.4
Terengganu,2018-11-01,01,124.5
Terengganu,2018-12-01,01,125.1
Terengganu,2019-01-01,01,126.4
Terengganu,2019-02-01,01,126.3
Terengganu,2019-03-01,01,124.8
Terengganu,2019-04-01,01,124.4
Terengganu,2019-05-01,01,125.6
Terengganu,2019-06-01,01,126.3
Terengganu,2019-07-01,01,126.1
Terengganu,2019-08-01,01,126.3
Terengganu,2019-09-01,01,125.9
Terengganu,2019-10-01,01,125.8
Terengganu,2019-11-01,01,125.6
Terengganu,2019-12-01,01,126.7
Terengganu,2020-01-01,01,127
Terengganu,2020-02-01,01,126.9
Terengganu,2020-03-01,01,126.8
Terengganu,2020-04-01,01,126.7
Terengganu,2020-05-01,01,126.9
Terengganu,2020-06-01,01,128.1
Terengganu,2020-07-01,01,128.3
Terengganu,2020-08-01,01,128.2
Terengganu,2020-09-01,01,127.9
Terengganu,2020-10-01,01,127.9
Terengganu,2020-11-01,01,127.9
Terengganu,2020-12-01,01,129.2
Terengganu,2021-01-01,01,129.5
Terengganu,2021-02-01,01,129.6
Terengganu,2021-03-01,01,129.3
Terengganu,2021-04-01,01,130.3
Terengganu,2021-05-01,01,130.6
Terengganu,2021-06-01,01,130.6
Terengganu,2021-07-01,01,129.9
Terengganu,2021-08-01,01,129.7
Terengganu,2021-09-01,01,130.7
Terengganu,2021-10-01,01,131.2
Terengganu,2021-11-01,01,131.8
Terengganu,2021-12-01,01,132.9
Terengganu,2022-01-01,01,133.8
Terengganu,2022-02-01,01,134.2
Terengganu,2022-03-01,01,134.6
Terengganu,2022-04-01,01,134.9
Terengganu,2022-05-01,01,135.9
Terengganu,2022-06-01,01,137.6
Terengganu,2022-07-01,01,137.9
Terengganu,2022-08-01,01,137.5
Terengganu,2022-09-01,01,138.1
Terengganu,2022-10-01,01,138.9
Terengganu,2022-11-01,01,139.6
Terengganu,2022-12-01,01,140
Terengganu,2023-01-01,01,140.8
Terengganu,2023-02-01,01,141.3
Terengganu,2023-03-01,01,141.6
Terengganu,2023-04-01,01,141.3
Terengganu,2023-05-01,01,141.5
Terengganu,2023-06-01,01,141.8
Terengganu,2023-07-01,01,142.3
Terengganu,2023-08-01,01,142.1
Terengganu,2023-09-01,01,142.2
Terengganu,2023-10-01,01,142.3
Terengganu,2023-11-01,01,141.7
Terengganu,2023-12-01,01,142.8
Terengganu,2024-01-01,01,142.8
Terengganu,2024-02-01,01,143.5
Terengganu,2024-03-01,01,143.6
Terengganu,2024-04-01,01,143.4
Terengganu,2024-05-01,01,143.8
Terengganu,2024-06-01,01,144.1
Terengganu,2024-07-01,01,144.6
Terengganu,2024-08-01,01,144.4
Kuala Lumpur,2016-08-01,01,122.5
Kuala Lumpur,2016-09-01,01,122.6
Kuala Lumpur,2016-10-01,01,122.1
Kuala Lumpur,2016-11-01,01,122.7
Kuala Lumpur,2016-12-01,01,123.4
Kuala Lumpur,2017-01-01,01,124.5
Kuala Lumpur,2017-02-01,01,126.2
Kuala Lumpur,2017-03-01,01,125.6
Kuala Lumpur,2017-04-01,01,126
Kuala Lumpur,2017-05-01,01,126.9
Kuala Lumpur,2017-06-01,01,127
Kuala Lumpur,2017-07-01,01,127.1
Kuala Lumpur,2017-08-01,01,127.8
Kuala Lumpur,2017-09-01,01,128.1
Kuala Lumpur,2017-10-01,01,128
Kuala Lumpur,2017-11-01,01,128.4
Kuala Lumpur,2017-12-01,01,129.6
Kuala Lumpur,2018-01-01,01,131.2
Kuala Lumpur,2018-02-01,01,131.5
Kuala Lumpur,2018-03-01,01,130.7
Kuala Lumpur,2018-04-01,01,131.5
Kuala Lumpur,2018-05-01,01,132.6
Kuala Lumpur,2018-06-01,01,131.4
Kuala Lumpur,2018-07-01,01,131.5
Kuala Lumpur,2018-08-01,01,131.5
Kuala Lumpur,2018-09-01,01,131.9
Kuala Lumpur,2018-10-01,01,133.8
Kuala Lumpur,2018-11-01,01,134.5
Kuala Lumpur,2018-12-01,01,134.6
Kuala Lumpur,2019-01-01,01,136
Kuala Lumpur,2019-02-01,01,136.4
Kuala Lumpur,2019-03-01,01,136.2
Kuala Lumpur,2019-04-01,01,136.2
Kuala Lumpur,2019-05-01,01,136.3
Kuala Lumpur,2019-06-01,01,136.7
Kuala Lumpur,2019-07-01,01,137.3
Kuala Lumpur,2019-08-01,01,137.7
Kuala Lumpur,2019-09-01,01,137.1
Kuala Lumpur,2019-10-01,01,137
Kuala Lumpur,2019-11-01,01,137.1
Kuala Lumpur,2019-12-01,01,137.4
Kuala Lumpur,2020-01-01,01,137.3
Kuala Lumpur,2020-02-01,01,137.2
Kuala Lumpur,2020-03-01,01,137.1
Kuala Lumpur,2020-04-01,01,137.1
Kuala Lumpur,2020-05-01,01,137.2
Kuala Lumpur,2020-06-01,01,137.4
Kuala Lumpur,2020-07-01,01,137.4
Kuala Lumpur,2020-08-01,01,138.7
Kuala Lumpur,2020-09-01,01,138.7
Kuala Lumpur,2020-10-01,01,138.7
Kuala Lumpur,2020-11-01,01,138.3
Kuala Lumpur,2020-12-01,01,138.7
Kuala Lumpur,2021-01-01,01,139
Kuala Lumpur,2021-02-01,01,138.5
Kuala Lumpur,2021-03-01,01,138.9
Kuala Lumpur,2021-04-01,01,139.3
Kuala Lumpur,2021-05-01,01,139.1
Kuala Lumpur,2021-06-01,01,139.3
Kuala Lumpur,2021-07-01,01,139.1
Kuala Lumpur,2021-08-01,01,139.4
Kuala Lumpur,2021-09-01,01,139.9
Kuala Lumpur,2021-10-01,01,139.7
Kuala Lumpur,2021-11-01,01,140.9
Kuala Lumpur,2021-12-01,01,142.1
Kuala Lumpur,2022-01-01,01,143
Kuala Lumpur,2022-02-01,01,143.2
Kuala Lumpur,2022-03-01,01,143.3
Kuala Lumpur,2022-04-01,01,143.9
Kuala Lumpur,2022-05-01,01,145.5
Kuala Lumpur,2022-06-01,01,146.8
Kuala Lumpur,2022-07-01,01,147.3
Kuala Lumpur,2022-08-01,01,147.9
Kuala Lumpur,2022-09-01,01,148.3
Kuala Lumpur,2022-10-01,01,149.4
Kuala Lumpur,2022-11-01,01,150.3
Kuala Lumpur,2022-12-01,01,150.9
Kuala Lumpur,2023-01-01,01,151.9
Kuala Lumpur,2023-02-01,01,152
Kuala Lumpur,2023-03-01,01,152.2
Kuala Lumpur,2023-04-01,01,152.2
Kuala Lumpur,2023-05-01,01,153
Kuala Lumpur,2023-06-01,01,153
Kuala Lumpur,2023-07-01,01,153.4
Kuala Lumpur,2023-08-01,01,153.4
Kuala Lumpur,2023-09-01,01,153.2
Kuala Lumpur,2023-10-01,01,153.2
Kuala Lumpur,2023-11-01,01,152.4
Kuala Lumpur,2023-12-01,01,152.5
Kuala Lumpur,2024-01-01,01,153.7
Kuala Lumpur,2024-02-01,01,153.5
Kuala Lumpur,2024-03-01,01,153.3
Kuala Lumpur,2024-04-01,01,153.4
Kuala Lumpur,2024-05-01,01,153.4
Kuala Lumpur,2024-06-01,01,154.7
Kuala Lumpur,2024-07-01,01,155.2
Kuala Lumpur,2024-08-01,01,155.2
Labuan,2016-08-01,01,116
Labuan,2016-09-01,01,116.2
Labuan,2016-10-01,01,116.3
Labuan,2016-11-01,01,117.1
Labuan,2016-12-01,01,117.1
Labuan,2017-01-01,01,116.9
Labuan,2017-02-01,01,117.6
Labuan,2017-03-01,01,117.9
Labuan,2017-04-01,01,118.5
Labuan,2017-05-01,01,119
Labuan,2017-06-01,01,119
Labuan,2017-07-01,01,120
Labuan,2017-08-01,01,120.3
Labuan,2017-09-01,01,120.6
Labuan,2017-10-01,01,120.3
Labuan,2017-11-01,01,120.4
Labuan,2017-12-01,01,120.8
Labuan,2018-01-01,01,121.1
Labuan,2018-02-01,01,121
Labuan,2018-03-01,01,121.2
Labuan,2018-04-01,01,121.4
Labuan,2018-05-01,01,120.4
Labuan,2018-06-01,01,120
Labuan,2018-07-01,01,120.4
Labuan,2018-08-01,01,120.5
Labuan,2018-09-01,01,120.4
Labuan,2018-10-01,01,121.1
Labuan,2018-11-01,01,121.2
Labuan,2018-12-01,01,121.4
Labuan,2019-01-01,01,122.1
Labuan,2019-02-01,01,122.5
Labuan,2019-03-01,01,122.2
Labuan,2019-04-01,01,122
Labuan,2019-05-01,01,122
Labuan,2019-06-01,01,122.3
Labuan,2019-07-01,01,122.5
Labuan,2019-08-01,01,122.5
Labuan,2019-09-01,01,122.4
Labuan,2019-10-01,01,122.3
Labuan,2019-11-01,01,122.1
Labuan,2019-12-01,01,122.4
Labuan,2020-01-01,01,122.6
Labuan,2020-02-01,01,122.8
Labuan,2020-03-01,01,122.6
Labuan,2020-04-01,01,122.9
Labuan,2020-05-01,01,123
Labuan,2020-06-01,01,123.1
Labuan,2020-07-01,01,123
Labuan,2020-08-01,01,123.5
Labuan,2020-09-01,01,123.5
Labuan,2020-10-01,01,123.5
Labuan,2020-11-01,01,123.6
Labuan,2020-12-01,01,123.8
Labuan,2021-01-01,01,124.2
Labuan,2021-02-01,01,124.1
Labuan,2021-03-01,01,124.7
Labuan,2021-04-01,01,124.6
Labuan,2021-05-01,01,124.1
Labuan,2021-06-01,01,124.3
Labuan,2021-07-01,01,124.8
